YEAR,NAME,SAEMHI_LB90,SAEMHI_PT,SAEMHI_UB90,SAEPOVRT0_17_PT,SAEPOVALL_PT,SAEPOVRTALL_PT,YEAR,state,county
2018,Clay County,34160,38121,42082,35.6,4170,21.9,2018,28,025
2018,Coahoma County,26242,29380,32518,50.3,7893,35.9,2018,28,027
2018,Copiah County,34741,38664,42587,36.1,7364,26.5,2018,28,029
2018,Covington County,32043,36083,40123,36.0,4910,26.5,2018,28,031
2018,DeSoto County,64690,68126,71562,12.6,16255,9.0,2018,28,033
2018,Forrest County,36695,39061,41427,31.2,17341,24.0,2018,28,035
2018,Franklin County,35301,39508,43715,27.6,1551,20.1,2018,28,037
2018,George County,43823,47246,50669,23.6,3802,16.1,2018,28,039
2018,Greene County,37413,42022,46631,25.0,2485,22.6,2018,28,041
2018,Grenada County,35483,39633,43783,33.8,4621,22.3,2018,28,043
2018,Hancock County,46580,49843,53106,26.2,8181,17.5,2018,28,045
2018,Harrison County,42699,45355,48011,29.0,40288,20.0,2018,28,047
2018,Hinds County,42642,44776,46910,30.4,44204,19.4,2018,28,049
2018,Holmes County,23682,26449,29216,45.5,5515,33.2,2018,28,051
2018,Humphreys County,26040,28542,31044,56.3,3015,37.0,2018,28,053
2018,Issaquena County,23881,26936,29991,50.8,409,40.5,2018,28,055
2018,Itawamba County,40973,45720,50467,17.5,3066,13.7,2018,28,057
2018,Jackson County,47974,51771,55568,26.5,25348,17.9,2018,28,059
2018,Jasper County,33377,36987,40597,28.2,3098,19.0,2018,28,061
2018,Jefferson County,24950,28024,31098,50.8,2388,35.5,2018,28,063
2018,Jefferson Davis County,28267,31739,35211,37.6,2885,26.0,2018,28,065
2018,Jones County,38160,42435,46710,28.6,13223,19.9,2018,28,067
2018,Kemper County,31167,33437,35707,39.4,2427,27.5,2018,28,069
2018,Lafayette County,44906,49381,53856,16.2,8801,18.0,2018,28,071
2018,Lamar County,53634,58377,63120,18.3,8666,14.0,2018,28,073
2018,Lauderdale County,36758,40077,43396,33.9,18243,25.5,2018,28,075
2018,Lawrence County,36216,40510,44804,27.2,2329,18.7,2018,28,077
2018,Leake County,33287,37212,41137,39.7,5335,25.4,2018,28,079
2018,Lee County,46925,51088,55251,19.9,10977,13.1,2018,28,081
2018,Leflore County,26020,29244,32468,49.0,9655,35.1,2018,28,083
2018,Lincoln County,39239,43478,47717,24.8,6422,19.1,2018,28,085
2018,Lowndes County,40261,44348,48435,31.8,13276,23.1,2018,28,087
2018,Madison County,72491,75740,78989,13.6,9750,9.4,2018,28,089
2018,Marion County,32678,36408,40138,35.7,6500,27.2,2018,28,091
2018,Marshall County,36198,40285,44372,33.3,7019,20.9,2018,28,093
2018,Monroe County,41124,44681,48238,24.5,5750,16.4,2018,28,095
2018,Montgomery County,32349,36311,40273,36.0,2265,22.9,2018,28,097
2018,Neshoba County,32765,36236,39707,37.6,7701,26.9,2018,28,099
2018,Newton County,36459,40792,45125,31.1,4399,21.2,2018,28,101
2018,Noxubee County,28902,32167,35432,40.8,3001,29.0,2018,28,103
2018,Oktibbeha County,35449,39130,42811,26.7,12296,27.3,2018,28,105
2018,Panola County,35829,39198,42567,34.4,7391,21.8,2018,28,107
2018,Pearl River County,40707,45268,49829,26.2,9761,18.1,2018,28,109
2018,Perry County,35334,39687,44040,34.3,2597,22.0,2018,28,111
2018,Pike County,30334,33983,37632,46.2,11814,30.6,2018,28,113
2018,Pontotoc County,40247,44297,48347,26.2,5185,16.5,2018,28,115
2018,Prentiss County,37551,41281,45011,28.1,4808,19.8,2018,28,117
2018,Quitman County,24714,27767,30820,55.0,2604,37.6,2018,28,119
2018,Rankin County,63379,66296,69213,12.0,14162,9.6,2018,28,121
2018,Scott County,33830,38034,42238,36.8,7135,25.5,2018,28,123
2018,Sharkey County,25781,28887,31993,49.1,1444,33.6,2018,28,125
2018,Simpson County,34182,38173,42164,30.6,5200,19.8,2018,28,127
2018,Smith County,42575,46764,50953,24.8,2660,16.8,2018,28,129
2018,Stone County,39934,44622,49310,27.9,3378,20.1,2018,28,131
2018,Sunflower County,27968,31329,34690,42.3,7041,32.6,2018,28,133
2018,Tallahatchie County,29425,32692,35959,40.5,3852,33.4,2018,28,135
2018,Tate County,43030,48082,53134,25.9,4827,17.6,2018,28,137
2018,Tippah County,35749,39833,43917,23.1,3652,16.9,2018,28,139
2018,Tishomingo County,37050,41455,45860,21.5,2912,15.2,2018,28,141
2018,Tunica County,29688,33143,36598,43.5,2599,26.5,2018,28,143
2018,Union County,41725,46600,51475,18.8,3779,13.4,2018,28,145
2018,Walthall County,29869,33566,37263,36.8,3350,23.4,2018,28,147
2018,Warren County,41997,46049,50101,31.0,8766,19.2,2018,28,149
2018,Washington County,30628,33991,37354,52.0,14414,32.6,2018,28,151
2018,Wayne County,33301,37401,41501,32.8,4318,21.4,2018,28,153
2018,Webster County,39068,43349,47630,25.9,1764,18.1,2018,28,155
2018,Wilkinson County,26899,29900,32901,38.7,2325,30.3,2018,28,157
2018,Winston County,35916,39498,43080,32.1,3717,21.0,2018,28,159
2018,Yalobusha County,36027,39551,43075,30.8,2208,18.1,2018,28,161
2018,Yazoo County,29618,33111,36604,41.2,8417,37.1,2018,28,163
2018,Adair County,36320,40395,44470,19.9,5356,23.9,2018,29,001
2018,Andrew County,52357,57459,62561,11.4,1429,8.2,2018,29,003
2018,Atchison County,44242,49122,54002,16.0,600,11.8,2018,29,005
2018,Audrain County,40689,44340,47991,25.6,3883,16.7,2018,29,007
2018,Barry County,38314,42457,46600,26.9,6658,18.8,2018,29,009
2018,Barton County,37032,41583,46134,23.9,2057,17.6,2018,29,011
2018,Bates County,42161,45955,49749,20.3,2267,14.2,2018,29,013
2018,Benton County,36237,40025,43813,33.7,3834,20.2,2018,29,015
2018,Bollinger County,39651,44233,48815,21.9,1871,15.6,2018,29,017
2018,Boone County,51995,55136,58277,13.2,28584,16.8,2018,29,019
2018,Buchanan County,48976,52506,56036,22.4,13117,15.6,2018,29,021
2018,Butler County,34331,38067,41803,30.2,8567,20.5,2018,29,023
2018,Caldwell County,43331,47591,51851,19.6,1281,14.4,2018,29,025
2018,Callaway County,48693,53970,59247,17.5,4795,11.7,2018,29,027
2018,Camden County,45349,48580,51811,22.9,5712,12.6,2018,29,029
2018,Cape Girardeau County,47761,51962,56163,17.2,10334,13.8,2018,29,031
2018,Carroll County,41944,47049,52154,20.8,1060,12.3,2018,29,033
2018,Carter County,30714,34134,37554,35.3,1355,22.6,2018,29,035
2018,Cass County,66347,71374,76401,10.8,8427,8.1,2018,29,037
2018,Cedar County,33614,37288,40962,30.2,2502,17.9,2018,29,039
2018,Chariton County,43742,48421,53100,19.3,967,13.4,2018,29,041
2018,Christian County,54171,58057,61943,11.5,7388,8.6,2018,29,043
2018,Clark County,42585,46832,51079,23.2,1001,14.9,2018,29,045
2018,Clay County,65346,68943,72540,8.7,17153,7.0,2018,29,047
2018,Clinton County,54373,58641,62909,12.9,1793,9.0,2018,29,049
2018,Cole County,59260,62817,66374,12.0,6362,8.9,2018,29,051
2018,Cooper County,49221,52513,55805,20.7,2242,14.0,2018,29,053
2018,Crawford County,39337,42774,46211,24.1,3741,15.9,2018,29,055
2018,Dade County,37343,41381,45419,25.2,1245,16.8,2018,29,057
2018,Dallas County,34813,38765,42717,25.5,2750,16.6,2018,29,059
2018,Daviess County,50087,51255,52423,26.0,1212,14.9,2018,29,061
2018,DeKalb County,43848,48920,53992,13.7,1470,16.0,2018,29,063
2018,Dent County,35795,39392,42989,31.6,3082,20.3,2018,29,065
2018,Douglas County,33059,36762,40465,29.5,2593,19.7,2018,29,067
2018,Dunklin County,34506,37331,40156,38.1,7462,26.1,2018,29,069
2018,Franklin County,54766,58738,62710,13.2,9383,9.2,2018,29,071
2018,Gasconade County,48703,52282,55861,17.4,1697,11.8,2018,29,073
2018,Gentry County,39569,43731,47893,19.6,1007,15.5,2018,29,075
2018,Greene County,42396,44799,47202,16.5,43423,15.5,2018,29,077
2018,Grundy County,36157,40315,44473,25.8,1583,16.6,2018,29,079
2018,Harrison County,36328,40639,44950,22.5,1277,15.5,2018,29,081
2018,Henry County,40301,44978,49655,23.9,3606,16.8,2018,29,083
2018,Hickory County,31383,35025,38667,34.5,1677,17.8,2018,29,085
2018,Holt County,42582,47191,51800,19.7,572,13.3,2018,29,087
2018,Howard County,41437,45767,50097,18.2,1233,13.1,2018,29,089
2018,Howell County,33352,36762,40172,30.6,8371,21.3,2018,29,091
2018,Iron County,33877,37755,41633,29.8,1966,19.9,2018,29,093
2018,Jackson County,54440,55864,57288,19.0,89787,13.0,2018,29,095
2018,Jasper County,44228,46596,48964,22.7,19498,16.6,2018,29,097
2018,Jefferson County,62512,65150,67788,10.4,19327,8.7,2018,29,099
2018,Johnson County,48595,52151,55707,13.9,7032,14.1,2018,29,101
2018,Knox County,35048,39309,43570,27.5,640,16.6,2018,29,103
2018,Laclede County,41194,44562,47930,22.2,5403,15.4,2018,29,105
2018,Lafayette County,47790,53389,58988,14.6,3516,11.0,2018,29,107
2018,Lawrence County,41424,45074,48724,23.5,5831,15.5,2018,29,109
2018,Lewis County,44098,48179,52260,21.5,1405,15.4,2018,29,111
2018,Lincoln County,56397,62238,68079,15.3,6055,10.6,2018,29,113
2018,Linn County,41607,44992,48377,25.7,1976,16.7,2018,29,115
2018,Livingston County,45659,48749,51839,20.7,2045,15.6,2018,29,117
2018,McDonald County,36259,40204,44149,26.2,4083,17.9,2018,29,119
2018,Macon County,41154,45440,49726,21.8,2064,13.9,2018,29,121
2018,Madison County,36113,40191,44269,24.5,1982,16.6,2018,29,123
2018,Maries County,41701,46371,51041,19.7,1205,13.9,2018,29,125
2018,Marion County,45217,49393,53569,19.0,3686,13.5,2018,29,127
2018,Mercer County,41293,46014,50735,19.6,439,12.2,2018,29,129
2018,Miller County,44388,47225,50062,24.8,4204,16.9,2018,29,131
2018,Mississippi County,31225,34735,38245,35.3,3069,26.8,2018,29,133
2018,Moniteau County,52962,57047,61132,15.3,1723,11.7,2018,29,135
2018,Monroe County,42724,46216,49708,22.5,1158,13.6,2018,29,137
2018,Montgomery County,44684,48951,53218,21.5,1591,14.3,2018,29,139
2018,Morgan County,42967,45276,47585,26.0,3250,16.3,2018,29,141
2018,New Madrid County,34573,38093,41613,26.6,3089,18.3,2018,29,143
2018,Newton County,44934,49220,53506,22.5,9144,16.0,2018,29,145
2018,Nodaway County,42270,46698,51126,13.8,3715,19.8,2018,29,147
2018,Oregon County,29141,32720,36299,37.7,2468,23.8,2018,29,149
2018,Osage County,53417,58855,64293,10.1,1222,9.2,2018,29,151
2018,Ozark County,30806,34367,37928,33.2,1962,22.0,2018,29,153
2018,Pemiscot County,29320,31831,34342,44.5,4664,29.1,2018,29,155
2018,Perry County,48256,53871,59486,14.9,2040,10.9,2018,29,157
2018,Pettis County,42503,45254,48005,23.3,6885,16.6,2018,29,159
2018,Phelps County,39680,43079,46478,21.8,7517,18.1,2018,29,161
2018,Pike County,40439,43591,46743,20.5,2557,15.9,2018,29,163
2018,Platte County,75853,82567,89281,7.4,5925,5.8,2018,29,165
2018,Polk County,41177,45336,49495,23.8,4965,16.2,2018,29,167
2018,Pulaski County,47302,52532,57762,16.6,6350,15.2,2018,29,169
2018,Putnam County,36479,40866,45253,22.5,675,14.4,2018,29,171
2018,Ralls County,52011,57549,63087,13.3,923,9.1,2018,29,173
2018,Randolph County,40663,44975,49287,26.1,3960,17.6,2018,29,175
2018,Ray County,53135,58693,64251,14.6,2220,9.9,2018,29,177
2018,Reynolds County,32851,36592,40333,33.0,1240,20.3,2018,29,179
2018,Ripley County,29486,32802,36118,34.0,3116,23.5,2018,29,181
2018,St. Charles County,79267,82048,84829,7.0,22272,5.7,2018,29,183
2018,St. Clair County,33190,37013,40836,29.6,1669,18.2,2018,29,185
2018,Ste. Genevieve County,52883,59043,65203,13.9,1720,9.8,2018,29,186
2018,St. Francois County,42267,45584,48901,24.6,11341,19.0,2018,29,187
2018,St. Louis County,65001,66992,68983,15.7,102720,10.5,2018,29,189
2018,Saline County,39870,43776,47682,20.0,3188,14.8,2018,29,195
2018,Schuyler County,35407,39463,43519,27.3,764,16.9,2018,29,197
2018,Scotland County,37416,42053,46690,23.3,685,14.1,2018,29,199
2018,Scott County,39883,44261,48639,26.7,7210,19.1,2018,29,201
2018,Shannon County,29580,32715,35850,37.4,1829,22.6,2018,29,203
2018,Shelby County,39866,44564,49262,20.7,834,14.3,2018,29,205
2018,Stoddard County,36837,40808,44779,21.9,4238,14.8,2018,29,207
2018,Stone County,42576,46026,49476,21.5,4204,13.4,2018,29,209
2018,Sullivan County,37760,41978,46196,21.3,935,15.3,2018,29,211
2018,Taney County,38761,40887,43013,23.0,8367,15.4,2018,29,213
2018,Texas County,31681,34824,37967,34.8,5806,24.6,2018,29,215
2018,Vernon County,39306,42552,45798,24.0,3387,17.2,2018,29,217
2018,Warren County,57418,62056,66694,16.0,3606,10.5,2018,29,219
2018,Washington County,34944,38591,42238,27.9,5145,21.7,2018,29,221
2018,Wayne County,30760,33703,36646,35.8,3018,23.3,2018,29,223
2018,Webster County,46982,51141,55300,24.7,5384,14.1,2018,29,225
2018,Worth County,38531,43119,47707,20.0,279,14.1,2018,29,227
2018,Wright County,31457,35293,39129,39.9,4330,23.9,2018,29,229
2018,St. Louis city,41328,43263,45198,38.4,66858,22.8,2018,29,510
2018,Beaverhead County,42490,47674,52858,17.0,1236,13.8,2018,30,001
2018,Big Horn County,38010,40425,42840,33.7,3375,25.6,2018,30,003
2018,Blaine County,35053,39237,43421,26.7,1393,20.8,2018,30,005
2018,Broadwater County,48640,52840,57040,15.5,617,10.3,2018,30,007
2018,Carbon County,48135,53661,59187,15.2,1247,11.7,2018,30,009
2018,Carter County,42627,47985,53343,20.1,167,13.7,2018,30,011
2018,Cascade County,47315,50054,52793,16.0,10607,13.4,2018,30,013
2018,Chouteau County,40111,44645,49179,25.2,1060,18.7,2018,30,015
2018,Custer County,45338,50525,55712,16.2,1398,12.5,2018,30,017
2018,Daniels County,39665,44659,49653,10.1,171,10.1,2018,30,019
2018,Dawson County,50604,56167,61730,13.4,934,11.4,2018,30,021
2018,Deer Lodge County,41845,45641,49437,21.6,1346,15.9,2018,30,023
2018,Fallon County,55427,62029,68631,11.4,266,9.2,2018,30,025
2018,Fergus County,45557,49147,52737,16.2,1313,12.2,2018,30,027
2018,Flathead County,49915,54382,58849,15.5,11288,11.2,2018,30,029
2018,Gallatin County,64047,67569,71091,7.6,9721,9.0,2018,30,031
2018,Garfield County,40085,44580,49075,27.4,207,16.3,2018,30,033
2018,Glacier County,34221,37719,41217,35.4,3629,27.0,2018,30,035
2018,Golden Valley County,34598,38782,42966,32.6,150,18.9,2018,30,037
2018,Granite County,43626,48410,53194,20.1,449,13.4,2018,30,039
2018,Hill County,45693,50136,54579,17.6,2151,13.5,2018,30,041
2018,Jefferson County,61053,68381,75709,10.4,922,7.7,2018,30,043
2018,Judith Basin County,45235,50197,55159,16.8,260,13.3,2018,30,045
2018,Lake County,41216,44833,48450,26.2,5442,18.2,2018,30,047
2018,Lewis and Clark County,59639,63860,68081,13.4,7061,10.5,2018,30,049
2018,Liberty County,38242,42742,47242,26.9,443,19.0,2018,30,051
2018,Lincoln County,36620,40602,44584,33.7,3964,20.3,2018,30,053
2018,McCone County,38854,43650,48446,17.9,235,14.2,2018,30,055
2018,Madison County,48581,53031,57481,14.6,801,9.2,2018,30,057
2018,Meagher County,39635,44572,49509,31.3,285,15.9,2018,30,059
2018,Mineral County,40055,43458,46861,24.9,601,14.0,2018,30,061
2018,Missoula County,54096,56207,58318,13.2,14719,12.7,2018,30,063
2018,Musselshell County,38854,43371,47888,27.2,691,15.0,2018,30,065
2018,Park County,57438,61044,64650,13.4,1744,10.5,2018,30,067
2018,Petroleum County,36445,41009,45573,31.5,83,16.2,2018,30,069
2018,Phillips County,40064,44730,49396,22.4,608,15.2,2018,30,071
2018,Pondera County,38198,42890,47582,26.8,1028,17.8,2018,30,073
2018,Powder River County,42314,47378,52442,16.4,205,12.2,2018,30,075
2018,Powell County,44149,48966,53783,20.8,950,18.1,2018,30,077
2018,Prairie County,38035,42754,47473,23.9,144,13.5,2018,30,079
2018,Ravalli County,45296,50055,54814,23.0,6628,15.5,2018,30,081
2018,Richland County,60491,67242,73993,10.3,950,8.7,2018,30,083
2018,Roosevelt County,35993,40179,44365,29.2,2763,25.4,2018,30,085
2018,Rosebud County,53093,57674,62255,22.0,1523,17.0,2018,30,087
2018,Sanders County,35882,39861,43840,24.8,1871,16.0,2018,30,089
2018,Sheridan County,46557,51690,56823,13.2,366,10.9,2018,30,091
2018,Silver Bow County,42811,47302,51793,20.1,5697,16.7,2018,30,093
2018,Stillwater County,59776,66226,72676,10.9,766,8.1,2018,30,095
2018,Sweet Grass County,47090,52747,58404,12.4,364,10.0,2018,30,097
2018,Teton County,43329,48368,53407,21.5,941,15.8,2018,30,099
2018,Toole County,41523,46326,51129,17.9,640,15.1,2018,30,101
2018,Treasure County,45237,50774,56311,22.0,77,11.4,2018,30,103
2018,Valley County,43335,48390,53445,16.8,1007,13.7,2018,30,105
2018,Wheatland County,34310,38449,42588,27.8,411,19.0,2018,30,107
2018,Wibaux County,44063,49532,55001,13.4,121,12.0,2018,30,109
2018,Yellowstone County,56380,59975,63570,12.0,17150,10.9,2018,30,111
2018,Adams County,50888,55167,59446,14.4,3558,11.8,2018,31,001
2018,Antelope County,51471,55371,59271,16.7,788,12.6,2018,31,003
2018,Arthur County,41792,46862,51932,17.5,60,12.9,2018,31,005
2018,Banner County,48048,53865,59682,25.0,91,12.5,2018,31,007
2018,Blaine County,39750,44467,49184,24.2,77,16.2,2018,31,009
2018,Boone County,47792,51911,56030,13.1,470,9.2,2018,31,011
2018,Box Butte County,51628,57952,64276,18.9,1454,13.7,2018,31,013
2018,Boyd County,38192,42431,46670,25.1,264,13.9,2018,31,015
2018,Brown County,41109,46191,51273,17.1,369,12.5,2018,31,017
2018,Buffalo County,53822,59193,64564,11.6,5068,10.7,2018,31,019
2018,Burt County,52290,57548,62806,13.8,688,10.8,2018,31,021
2018,Butler County,51321,57208,63095,10.9,717,9.1,2018,31,023
2018,Cass County,68332,75177,82022,9.4,1898,7.4,2018,31,025
2018,Cedar County,59934,64570,69206,11.7,720,8.7,2018,31,027
2018,Chase County,49249,54866,60483,11.6,370,9.5,2018,31,029
2018,Cherry County,44596,49782,54968,16.3,693,12.2,2018,31,031
2018,Cheyenne County,48158,53132,58106,14.3,1035,11.3,2018,31,033
2018,Clay County,50546,56259,61972,14.6,671,11.0,2018,31,035
2018,Colfax County,49585,55787,61989,12.7,1120,10.4,2018,31,037
2018,Cuming County,53476,59219,64962,11.3,778,8.9,2018,31,039
2018,Custer County,46180,49995,53810,15.6,1274,12.0,2018,31,041
2018,Dakota County,50693,55522,60351,18.0,2455,12.4,2018,31,043
2018,Dawes County,42689,47487,52285,19.2,1360,17.1,2018,31,045
2018,Dawson County,52404,56818,61232,16.3,2824,12.1,2018,31,047
2018,Deuel County,43038,47097,51156,20.2,214,11.8,2018,31,049
2018,Dixon County,48940,54635,60330,11.0,544,9.7,2018,31,051
2018,Dodge County,48807,51682,54557,11.9,3484,9.8,2018,31,053
2018,Douglas County,62157,64580,67003,13.3,64276,11.6,2018,31,055
2018,Dundy County,44038,48574,53110,21.4,245,14.0,2018,31,057
2018,Fillmore County,50956,56697,62438,11.8,474,8.9,2018,31,059
2018,Franklin County,44098,48778,53458,18.4,398,13.4,2018,31,061
2018,Frontier County,38913,43650,48387,19.3,351,14.2,2018,31,063
2018,Furnas County,44593,49685,54777,17.6,579,12.6,2018,31,065
2018,Gage County,45201,49931,54661,13.9,2364,11.2,2018,31,067
2018,Garden County,35019,39192,43365,26.2,283,15.1,2018,31,069
2018,Garfield County,41698,46245,50792,18.2,253,13.1,2018,31,071
2018,Gosper County,54286,59722,65158,15.6,178,9.1,2018,31,073
2018,Grant County,50417,56724,63031,17.9,70,10.6,2018,31,075
2018,Greeley County,40490,45221,49952,19.2,294,12.8,2018,31,077
2018,Hall County,49388,53792,58196,18.4,7839,13.0,2018,31,079
2018,Hamilton County,56040,60608,65176,8.1,593,6.5,2018,31,081
2018,Harlan County,44114,49321,54528,15.7,371,11.1,2018,31,083
2018,Hayes County,42046,47047,52048,18.7,148,16.2,2018,31,085
2018,Hitchcock County,39130,43880,48630,21.1,424,15.3,2018,31,087
2018,Holt County,51759,55965,60171,16.4,1210,12.1,2018,31,089
2018,Hooker County,41190,46220,51250,12.8,55,8.3,2018,31,091
2018,Howard County,48533,52292,56051,12.3,650,10.2,2018,31,093
2018,Jefferson County,42209,47075,51941,15.3,821,11.8,2018,31,095
2018,Johnson County,47230,52401,57572,13.9,563,13.8,2018,31,097
2018,Kearney County,58755,64456,70157,12.7,591,9.2,2018,31,099
2018,Keith County,47269,52086,56903,19.4,949,11.9,2018,31,101
2018,Keya Paha County,43148,48429,53710,32.5,148,18.3,2018,31,103
2018,Kimball County,41884,46986,52088,16.6,443,12.5,2018,31,105
2018,Knox County,43740,47906,52072,17.4,1098,13.4,2018,31,107
2018,Lancaster County,55699,58618,61537,12.7,37583,12.4,2018,31,109
2018,Lincoln County,51397,56803,62209,13.1,3472,10.1,2018,31,111
2018,Logan County,49570,55531,61492,11.7,69,9.3,2018,31,113
2018,Loup County,42431,47797,53163,28.1,105,17.1,2018,31,115
2018,McPherson County,47430,53207,58984,16.9,57,11.6,2018,31,117
2018,Madison County,50484,55226,59968,12.7,3992,11.7,2018,31,119
2018,Merrick County,50816,56493,62170,14.4,811,10.7,2018,31,121
2018,Morrill County,44197,49151,54105,18.9,669,14.5,2018,31,123
2018,Nance County,43776,47279,50782,13.9,401,11.7,2018,31,125
2018,Nemaha County,46483,52069,57655,13.8,824,12.7,2018,31,127
2018,Nuckolls County,42076,46954,51832,16.8,455,11.0,2018,31,129
2018,Otoe County,55816,60734,65652,11.5,1464,9.4,2018,31,131
2018,Pawnee County,40499,45487,50475,21.2,357,13.8,2018,31,133
2018,Perkins County,51100,57251,63402,11.9,297,10.3,2018,31,135
2018,Phelps County,53767,59003,64239,11.9,828,9.5,2018,31,137
2018,Pierce County,51681,57367,63053,11.5,690,9.8,2018,31,139
2018,Platte County,57679,63656,69633,10.6,2789,8.5,2018,31,141
2018,Polk County,53778,59815,65852,11.8,441,8.5,2018,31,143
2018,Red Willow County,44406,49034,53662,14.5,1135,11.0,2018,31,145
